Date,avg_lights_x_pct
1/1/1992,30.167
1/1/1993,27.958
1/1/1994,26.7065
1/1/1995,31.283
1/1/1996,25.228
1/1/1997,23.863
1/1/1998,22.5235
1/1/1999,25.139
1/1/2000,18.92
1/1/2001,18.1285
1/1/2002,20.258
1/1/2003,15.002
1/1/2004,17.3635
1/1/2005,13.17
1/1/2006,13.17
1/1/2007,14.4255
1/1/2008,14.9335
1/1/2009,14.286
1/1/2010,18.559
1/1/2011,17
1/1/2012,15.644
1/1/2013,18.295
