Date,avg_lights_x_pct
1/1/1992,63
1/1/1993,62.725
1/1/1994,62.9735
1/1/1995,63
1/1/1996,63
1/1/1997,62.813
1/1/1998,63
1/1/1999,63
1/1/2000,63
1/1/2001,62.9445
1/1/2002,62.9475
1/1/2003,62.992
1/1/2004,62.9765
1/1/2005,62.1025
1/1/2006,62.7275
1/1/2007,61.875
1/1/2008,62.61
1/1/2009,63
1/1/2010,63
1/1/2011,63
1/1/2012,62.824
1/1/2013,62.855
