Date,avg_lights_x_pct
1/1/1992,54.789
1/1/1993,59.542
1/1/1994,57.6105
1/1/1995,59.519
1/1/1996,60.056
1/1/1997,57.8195
1/1/1998,58.241
1/1/1999,53.344
1/1/2000,50.674
1/1/2001,57.2615
1/1/2002,57.9735
1/1/2003,55.104
1/1/2004,55.4075
1/1/2005,52.118
1/1/2006,52.793
1/1/2007,52.3335
1/1/2008,54.8825
1/1/2009,55.647
1/1/2010,57.783
1/1/2011,59.903
1/1/2012,61.286
1/1/2013,59.277
