Date,avg_lights_x_pct
1/1/1992,63
1/1/1993,62.773
1/1/1994,61.881
1/1/1995,62.854
1/1/1996,61.837
1/1/1997,62.8835
1/1/1998,62.133
1/1/1999,63
1/1/2000,62.9245
1/1/2001,62.2895
1/1/2002,62.0485
1/1/2003,62.612
1/1/2004,62.681
1/1/2005,61.1535
1/1/2006,63
1/1/2007,61.0945
1/1/2008,62.618
1/1/2009,63
1/1/2010,62.813
1/1/2011,63
1/1/2012,63
1/1/2013,63
