Date,avg_lights_x_pct
1/1/1992,61.846
1/1/1993,62.306
1/1/1994,61.931
1/1/1995,62
1/1/1996,63
1/1/1997,62.225
1/1/1998,61.516
1/1/1999,62.8335
1/1/2000,62.6905
1/1/2001,63
1/1/2002,62.742
1/1/2003,62.8
1/1/2004,63
1/1/2005,62.7155
1/1/2006,63
1/1/2007,61.521
1/1/2008,63
1/1/2009,63
1/1/2010,63
1/1/2011,63
1/1/2012,63
1/1/2013,62.523
