Date,avg_lights_x_pct
1/1/1992,63
1/1/1993,63
1/1/1994,63
1/1/1995,63
1/1/1996,62.957
1/1/1997,63
1/1/1998,63
1/1/1999,63
1/1/2000,62.722
1/1/2001,63
1/1/2002,62.969
1/1/2003,63
1/1/2004,63
1/1/2005,61.3675
1/1/2006,62.623
1/1/2007,62.5
1/1/2008,63
1/1/2009,63
1/1/2010,63
1/1/2011,63
1/1/2012,63
1/1/2013,63
