Date,avg_lights_x_pct
1/1/1992,59.059
1/1/1993,61.311
1/1/1994,57.952
1/1/1995,57.44
1/1/1996,57.617
1/1/1997,54.0015
1/1/1998,60.6525
1/1/1999,61.4235
1/1/2000,59.173
1/1/2001,61.13
1/1/2002,58.333
1/1/2003,60.092
1/1/2004,58.28
1/1/2005,57.292
1/1/2006,57.624
1/1/2007,55.1055
1/1/2008,61.078
1/1/2009,56.46
1/1/2010,52.597
1/1/2011,61.288
1/1/2012,62.472
1/1/2013,60.45
