Date,avg_lights_x_pct
1/1/1992,0
1/1/1993,0
1/1/1994,0.0845
1/1/1995,0.171
1/1/1996,0.106
1/1/1997,0.0085
1/1/1998,0
1/1/1999,0
1/1/2000,0.1295
1/1/2001,0
1/1/2002,0.018
1/1/2003,0
1/1/2004,0
1/1/2005,0
1/1/2006,0.025
1/1/2007,0.023
1/1/2008,0.0945
1/1/2009,0
1/1/2010,0
1/1/2011,0
1/1/2012,0.218
1/1/2013,0
