Date,avg_lights_x_pct
1/1/1992,63
1/1/1993,63
1/1/1994,62.4375
1/1/1995,62.86
1/1/1996,62.68
1/1/1997,62.6715
1/1/1998,62.898
1/1/1999,62.6155
1/1/2000,60.9445
1/1/2001,62.555
1/1/2002,62.4175
1/1/2003,62.547
1/1/2004,62.107
1/1/2005,60.3185
1/1/2006,61.0255
1/1/2007,60.178
1/1/2008,62.4855
1/1/2009,61.343
1/1/2010,60.318
1/1/2011,62.871
1/1/2012,63
1/1/2013,62.727
