Date,avg_lights_x_pct
1/1/1992,0
1/1/1993,0
1/1/1994,0
1/1/1995,0.269
1/1/1996,0
1/1/1997,0
1/1/1998,0
1/1/1999,0
1/1/2000,0.0865
1/1/2001,0
1/1/2002,0.069
1/1/2003,0.175
1/1/2004,0
1/1/2005,0.1715
1/1/2006,1.1885
1/1/2007,0.07
1/1/2008,0.813
1/1/2009,0.233
1/1/2010,0.942
1/1/2011,0.339
1/1/2012,0.304
1/1/2013,0
