Date,avg_lights_x_pct
1/1/1992,63
1/1/1993,63
1/1/1994,62.9625
1/1/1995,63
1/1/1996,63
1/1/1997,62.223
1/1/1998,63
1/1/1999,62.844
1/1/2000,61.625
1/1/2001,62.4735
1/1/2002,62.146
1/1/2003,61.7025
1/1/2004,62.268
1/1/2005,61.86
1/1/2006,60.4375
1/1/2007,59.775
1/1/2008,62.1205
1/1/2009,62
1/1/2010,61.188
1/1/2011,63
1/1/2012,62.782
1/1/2013,62.826
