Date,avg_lights_x_pct
1/1/1992,63
1/1/1993,63
1/1/1994,60.985
1/1/1995,62.686
1/1/1996,63
1/1/1997,62.7415
1/1/1998,61.897
1/1/1999,60.76
1/1/2000,59.892
1/1/2001,61.5
1/1/2002,61.8815
1/1/2003,60.782
1/1/2004,60.799
1/1/2005,57.511
1/1/2006,59.262
1/1/2007,58.071
1/1/2008,57.5155
1/1/2009,59.526
1/1/2010,62.093
1/1/2011,61.123
1/1/2012,62.288
1/1/2013,61.53
