Date,avg_lights_x_pct
1/1/1992,0.529
1/1/1993,0
1/1/1994,0.197
1/1/1995,0.321
1/1/1996,0.692
1/1/1997,1.2545
1/1/1998,0.403
1/1/1999,0
1/1/2000,0.1205
1/1/2001,0
1/1/2002,0.144
1/1/2003,0.746
1/1/2004,0.2735
1/1/2005,0.225
1/1/2006,0.0615
1/1/2007,0.5895
1/1/2008,0.0655
1/1/2009,0
1/1/2010,0.419
1/1/2011,0
1/1/2012,0
1/1/2013,0
