Date,avg_lights_x_pct
1/1/1992,1.813
1/1/1993,1.184
1/1/1994,2.768
1/1/1995,6.089
1/1/1996,6.073
1/1/1997,6.031
1/1/1998,8.3965
1/1/1999,8.3835
1/1/2000,5.8625
1/1/2001,5.9625
1/1/2002,5.4885
1/1/2003,5.7435
1/1/2004,4.9805
1/1/2005,5.026
1/1/2006,4.342
1/1/2007,4.6605
1/1/2008,3.5155
1/1/2009,2.19
1/1/2010,2.65
1/1/2011,4.727
1/1/2012,4.3
1/1/2013,7.098
